Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,geocoding_tier,match_confidence,nominatim_query,llm_cleaned_address,nominatim_flagged,matched_lat,matched_lon,is_provincia,provincia_town
Montagner Antonio,,Musile Di Piave,,Pollerie (Grossisti),,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Sindacato Agricolo di San Donà di Piave,,Musile Di Piave,,Prodotti e concimi chimici,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Steppi Giuseppe,,Musile Di Piave,,Sartorie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Zunro Giovanni,,Musile Di Piave,,Sartorie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Bortolotto Pietro,,Musile Di Piave,,Tabaccai,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Migliorati Fiorina,,Musile Di Piave,,Tabaccai,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Ginco Eliseo,,Musile Di Piave,,Tabaccai,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Minetto Giuseppe,,Musile Di Piave,,Tabaccai,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Padovan Fratelli,,Musile Di Piave,,Tabaccai,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Vazzoler Elisabetta,,Musile Di Piave,,Tabaccai,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Pivetta Eugenia ved. Dano,,Musile Di Piave,,Tabaccai,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Toldor Fernando,,Musile Di Piave,,Terraglie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Davanzo Giovanni,,Musile Di Piave,,Terraglie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Caselotto Lino,,Musile Di Piave,,Terraglie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Maschio Alessio,,Musile Di Piave,,Terraglie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Acerinis Giustina,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Bortolotto Pietro,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Cadamuro Giuseppe,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Cacmin Leonardo,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Migliorati Fiorina,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Marigocco Giacomo,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Vazzoler Apostolo,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Roncgalo Luigi,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Ginco Eliseo,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Longatto Giuseppe,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Minetto Giuseppe,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Padovan Fratelli,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Samiasi Umberto,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Stefani Virginia,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Vazzoler Elisabetta,,Musile Di Piave,,Trattorie e Osterie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Fuser Giuseppe,,Musile Di Piave,,"Trebbbiatori, Noleggio",,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Co. Tomaso Tomas di Vigalano,,Noale,,Sindaco,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Dr. Cav. Adriano Scudo,,Noale,,Segretario Comunale,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Miesto Giovanni,,Noale,,Impiegati Municipali,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Dacc Giovanni,,Noale,,Impiegati Municipali,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Scanfierlotto Riccardo,,Noale,,Impiegati Municipali,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Busolin Augusto,,Noale,,Impiegati Municipali,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Dr. Mezzanotte Oliviero,,Noale,,Ufficiale Sanitario,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Borzaato Bianca,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Bassi Antonietta,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Dose Virginia,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Inbrugnano Angelo,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Venturini Giannina,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Querena Maria,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Bampo Milena,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Voltolto Guglina,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Dalla Riva Maria,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Morda Rosetta,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Matte Olga,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Zolla Francesca,,Noale,,Maestri elementari,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Canaletto Carlo,,Noale,,Esattore Comunale,,,,,541,,UFFICI AMMINISTRATIVI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Venezia,,Noale,,Tribunale,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Mestre,,Noale,,Pretura,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Bertoncelot Doct. Paolo,,Noale,,Conciliatori,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Venezia,,Noale,,Ufficio di P. S.,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Noale,,Noale,,Carabinieri,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Padova,,Noale,,Ufficio ipoteche,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Mirano,,Noale,,Ufficio Registro,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Mirano,,Noale,,Ufficio Imposte,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Noale,,Noale,,Ufficio Postale,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Noale,,Noale,,Ufficio Telegrafo,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Noale,,Noale,,Telefono Pubblico,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Neso Don Ettore Parroco di Noale,,Noale,,Parroci,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Romanato Don Tarciso Parroco di Moniego,,Noale,,Parroci,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Zandonaid Don Pietro parroco di Briana,,Noale,,Parroci,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Bordignon Don Antonio Parroco di Cappelletta,,Noale,,Parroci,,,,,541,,UFFICI PUBBLICI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Ente Comunale d'Assistenza,,Noale,,Ente Comunale d'Assistenza,,,,,541,,ISTITUZIONI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Ospedale Civile,,Noale,,Ospedale Civile,,,,,541,,ISTITUZIONI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Comitato Maternità ed Infanzia,,Noale,,Comitato Maternità ed Infanzia,,,,,541,,ISTITUZIONI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Prandstraller Avv. Comm. Carlo,,Noale,,Avvocati,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Trevisan Doct. Giusto,,Noale,,Avvocati,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Bertoncelto Paolo,,Noale,,Framaestri,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Masaruerci Filadelfio,,Noale,,Framaestri,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Ferranti Ing. Cesare,,Noale,,Ingegneri,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Pallium Ing. Antonio,,Noale,,Ingegneri,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Dr. Oliviero Mezzanotte,,Noale,,Medici,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Dr. Luigi Gradengio,,Noale,,Medici,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Dr. Zuccomi Vladimiro,,Noale,,Medici,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Dr. Prof. Emilio Borsato,,Noale,,Medici,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Pace Dott. Giacomo,,Noale,,Notai,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Giacomelli Adorna,,Noale,,Ostetriche,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Lega Maria,,Noale,,Ostetriche,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Picchioni Dott. Luigi,,Noale,,Veterinari,,,,,541,,PROFESSIONISTI,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Scanfierlotto Riccardo,,Noale,,Agenti di assicurazione,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Assicurazione Generale Venezia,,Noale,,Agenti di assicurazione,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Busolin Ulli,,Noale,,Agenti di assicurazione,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Assicurazioni di Milano,,Noale,,Agenti di assicurazione,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Zizzola Giulia,,Noale,,Alberghi e pensioni,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Contelatta Giuseppina,,Noale,,Alberghi e pensioni,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Pavani Regana,,Noale,,Alberghi e pensioni,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Sartor Quintino,,Noale,,Alberghi e pensioni,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Agostini Carlo,,Noale,,Alberghi e pensioni,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Casarin Angela,,Noale,,Alberghi e pensioni,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Paravaleuva,,Noale,,Armi e munizioni,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Zecchin Domenico,,Noale,,Armi e munizioni,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Zecchin Domenico,,Noale,,Articoli casalinghi,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
Pavanelto Igo,,Noale,,Articoli casalinghi,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for noale,,,outside_venice,7a,centroid_direct,,,False,45.5533,12.0724,True,noale
