category,frequency,cluster_id,category_name
Aromi per dolci,3,9,"Food, grocery & hospitality trade"
Bottiglierie,3,9,"Food, grocery & hospitality trade"
Ortaggi e legumi,3,9,"Food, grocery & hospitality trade"
Pesce e crostacei,3,9,"Food, grocery & hospitality trade"
Sciroppi,3,9,"Food, grocery & hospitality trade"
Ristorante,3,9,"Food, grocery & hospitality trade"
rosticceria,3,9,"Food, grocery & hospitality trade"
Alimentari (gross.),3,9,"Food, grocery & hospitality trade"
cereali,3,9,"Food, grocery & hospitality trade"
Pasticceria,3,9,"Food, grocery & hospitality trade"
Farmacia,3,9,"Food, grocery & hospitality trade"
pesce (ingrosso),3,9,"Food, grocery & hospitality trade"
caffe (esercizi),3,9,"Food, grocery & hospitality trade"
Birra,2,9,"Food, grocery & hospitality trade"
Liquori,2,9,"Food, grocery & hospitality trade"
Cantine,2,9,"Food, grocery & hospitality trade"
Essicazione frutta ed erbaggi,2,9,"Food, grocery & hospitality trade"
Frutta e verdura conservate,2,9,"Food, grocery & hospitality trade"
Gelateria,2,9,"Food, grocery & hospitality trade"
Latte (grossisti),2,9,"Food, grocery & hospitality trade"
Liqouri (dettaglio),2,9,"Food, grocery & hospitality trade"
Marmellate,2,9,"Food, grocery & hospitality trade"
Pesce marittima,2,9,"Food, grocery & hospitality trade"
Pescicoltura,2,9,"Food, grocery & hospitality trade"
Prodotti agricoli,2,9,"Food, grocery & hospitality trade"
Salumi (grossisti),2,9,"Food, grocery & hospitality trade"
Alimentari (dett),2,9,"Food, grocery & hospitality trade"
Caffè (torrefazione),2,9,"Food, grocery & hospitality trade"
ghiaccio (vendita),2,9,"Food, grocery & hospitality trade"
bar-pasticceria,2,9,"Food, grocery & hospitality trade"
pastificio,2,9,"Food, grocery & hospitality trade"
frutta secca,2,9,"Food, grocery & hospitality trade"
oli commestibili,2,9,"Food, grocery & hospitality trade"
vini grossista,2,9,"Food, grocery & hospitality trade"
alimentaristi (dett.),2,9,"Food, grocery & hospitality trade"
alimentari (det.),2,9,"Food, grocery & hospitality trade"
Pesce (ingrosso),2,9,"Food, grocery & hospitality trade"
Alimentari (det.t),2,9,"Food, grocery & hospitality trade"
Frutta e verdura (grossista),2,9,"Food, grocery & hospitality trade"
olii commestibili,2,9,"Food, grocery & hospitality trade"
prodotti farmaceutici (commercio),2,9,"Food, grocery & hospitality trade"
"alimentari gross, drogheria",2,9,"Food, grocery & hospitality trade"
ottica (commercio),2,9,"Food, grocery & hospitality trade"
oli commestibili (commercio),2,9,"Food, grocery & hospitality trade"
vini (grossisti),2,9,"Food, grocery & hospitality trade"
Rappresentante generi alimentari,2,9,"Food, grocery & hospitality trade"
commercio,2,9,"Food, grocery & hospitality trade"
Farmacista,2,9,"Food, grocery & hospitality trade"
friggitoria e commestibili cotti,2,9,"Food, grocery & hospitality trade"
(grossista),2,9,"Food, grocery & hospitality trade"
caffè (surrogati),2,9,"Food, grocery & hospitality trade"
budella salate,2,9,"Food, grocery & hospitality trade"
giornali (distribuzione),2,9,"Food, grocery & hospitality trade"
"Importazione, Esportazione Frutta e verdura",1,9,"Food, grocery & hospitality trade"
scambio generi alimentarii,1,9,"Food, grocery & hospitality trade"
gestione caffè,1,9,"Food, grocery & hospitality trade"
Carni conservate,1,9,"Food, grocery & hospitality trade"
Carni e Frattaglie cotte,1,9,"Food, grocery & hospitality trade"
Erbe medicinali,1,9,"Food, grocery & hospitality trade"
Esercizio caffè,1,9,"Food, grocery & hospitality trade"
Legumi,1,9,"Food, grocery & hospitality trade"
"Vini, Liquori, Alimentari, Rappresentanze e Depositi",1,9,"Food, grocery & hospitality trade"
"Rappresentanza di case produttrici di medicinali, prodotti dietetici, chimici, sanitari, igienici, ortopedici, galenici",1,9,"Food, grocery & hospitality trade"
Medicinali,1,9,"Food, grocery & hospitality trade"
"Pasticcerie, Liquori, Vini",1,9,"Food, grocery & hospitality trade"
(commercio),1,9,"Food, grocery & hospitality trade"
Assistenza generi razionati agli alimentari bar alberghi,1,9,"Food, grocery & hospitality trade"
Ristoranti vegetariani,1,9,"Food, grocery & hospitality trade"
"Rinomata cucina, VIni scelti, Servizio accurato",1,9,"Food, grocery & hospitality trade"
giornalaio (vendita),1,9,"Food, grocery & hospitality trade"
il caffè (esercizio),1,9,"Food, grocery & hospitality trade"
Aromi dolci affini di Marcassoli Marino,1,9,"Food, grocery & hospitality trade"
Caffè (Esercizi),1,9,"Food, grocery & hospitality trade"
"Bar, Caffè",1,9,"Food, grocery & hospitality trade"
Accomodini Verzemin Alimentari D. Caonet di. Ca Ponte e C. Alimentari (arross.),1,9,"Food, grocery & hospitality trade"
"Panificio, pastificio",1,9,"Food, grocery & hospitality trade"
alimentari (gross e,1,9,"Food, grocery & hospitality trade"
specialità veniziane,1,9,"Food, grocery & hospitality trade"
importo di Consumo,1,9,"Food, grocery & hospitality trade"
latticini alimentari,1,9,"Food, grocery & hospitality trade"
alimentari (grosso),1,9,"Food, grocery & hospitality trade"
macelleria (introduced bestiame),1,9,"Food, grocery & hospitality trade"
macellaio (introdtuto e bestiame),1,9,"Food, grocery & hospitality trade"
pesce conservato caviale,1,9,"Food, grocery & hospitality trade"
Rappresentante Generi Alimentari,1,9,"Food, grocery & hospitality trade"
Alimentarì (dett.),1,9,"Food, grocery & hospitality trade"
"drogheria, apprendante prodotti chimici",1,9,"Food, grocery & hospitality trade"
pesce,1,9,"Food, grocery & hospitality trade"
espresso pozzi neri,1,9,"Food, grocery & hospitality trade"
Caffè {torreflazione),1,9,"Food, grocery & hospitality trade"
latte (grossista),1,9,"Food, grocery & hospitality trade"
rappresentante generali alimentarali,1,9,"Food, grocery & hospitality trade"
rappresentante generi alimentari tevi (grosso),1,9,"Food, grocery & hospitality trade"
alimentari (dtt.),1,9,"Food, grocery & hospitality trade"
caffe' (esercizi),1,9,"Food, grocery & hospitality trade"
aromi per dolci,1,9,"Food, grocery & hospitality trade"
"Compagnia Erbe, Medicinali, Alimentari",1,9,"Food, grocery & hospitality trade"
Vini (Grossista),1,9,"Food, grocery & hospitality trade"
droghcr (commercio),1,9,"Food, grocery & hospitality trade"
caffè (eserzio),1,9,"Food, grocery & hospitality trade"
droghe (commercio),1,9,"Food, grocery & hospitality trade"
"Soc. Coop. a r. l, alimentari (det.t.)",1,9,"Food, grocery & hospitality trade"
Salumi (negozio),1,9,"Food, grocery & hospitality trade"
Zuccherificio,1,9,"Food, grocery & hospitality trade"
Latte (produzione),1,9,"Food, grocery & hospitality trade"
"Alimentari (gross.), loc. Villabona",1,9,"Food, grocery & hospitality trade"
"caffè (esercizi) | ""Circolo Varioni""",1,9,"Food, grocery & hospitality trade"
"Soc. Coop. a. r. e. 1., alimentari (dett.)",1,9,"Food, grocery & hospitality trade"
"s. a. r. 1., alimentari (dett.)",1,9,"Food, grocery & hospitality trade"
vini alimentari (ingrosso) (dett.),1,9,"Food, grocery & hospitality trade"
ottici (commerce),1,9,"Food, grocery & hospitality trade"
dolciumi (girosso),1,9,"Food, grocery & hospitality trade"
macelliere (introduttore bestiame),1,9,"Food, grocery & hospitality trade"
macelleria (isola della Chiesa),1,9,"Food, grocery & hospitality trade"
salumn (negozio),1,9,"Food, grocery & hospitality trade"
frigorifero e commcerstihii; catti,1,9,"Food, grocery & hospitality trade"
Soc. Industria Conserv alimentari,1,9,"Food, grocery & hospitality trade"
cartu (commercio),1,9,"Food, grocery & hospitality trade"
salami,1,9,"Food, grocery & hospitality trade"
Fruttivendolo,1,9,"Food, grocery & hospitality trade"
pesce e carni conservate,1,9,"Food, grocery & hospitality trade"
frutti e vermora (grossista),1,9,"Food, grocery & hospitality trade"
caffè (torrefazione),1,9,"Food, grocery & hospitality trade"
Formaggio burro e conserva,1,9,"Food, grocery & hospitality trade"
Alimentari (dett.); Latteria,1,9,"Food, grocery & hospitality trade"
frutta e vedura,1,9,"Food, grocery & hospitality trade"
cereali (grossista e deposito),1,9,"Food, grocery & hospitality trade"
dolciumi (ingrosso),1,9,"Food, grocery & hospitality trade"
tabaccherìa,1,9,"Food, grocery & hospitality trade"
commerciatista,1,9,"Food, grocery & hospitality trade"
pesce e crostacei,1,9,"Food, grocery & hospitality trade"
olii commestibili (commercio),1,9,"Food, grocery & hospitality trade"
"S. A., caffè",1,9,"Food, grocery & hospitality trade"
farmacie,1,9,"Food, grocery & hospitality trade"
albergo - ristorante,1,9,"Food, grocery & hospitality trade"
Pasticcerias,1,9,"Food, grocery & hospitality trade"
rappresentanze generi alimentarii,1,9,"Food, grocery & hospitality trade"
carta (grossista),1,9,"Food, grocery & hospitality trade"
marmellate frutta vendura (grossista),1,9,"Food, grocery & hospitality trade"
perlo (lavoro e commercio),1,9,"Food, grocery & hospitality trade"
Alimentari (gross),1,9,"Food, grocery & hospitality trade"
"Commercio riso, farina, legumi, Ortaggi conservati all'orto, Carta da imbacco, Saponi in genere",1,9,"Food, grocery & hospitality trade"
farmaciaa,1,9,"Food, grocery & hospitality trade"
alimentari gross.,1,9,"Food, grocery & hospitality trade"
rappresentante penni alimentari,1,9,"Food, grocery & hospitality trade"
alimentari (dott.),1,9,"Food, grocery & hospitality trade"
frutta,1,9,"Food, grocery & hospitality trade"
Pasticceria e Bar,1,9,"Food, grocery & hospitality trade"
Specialità veneziana,1,9,"Food, grocery & hospitality trade"
Specialità venoziane,1,9,"Food, grocery & hospitality trade"
"prodotti officinali,S.g.r.l. prodotti farmaceutici (commerciali)",1,9,"Food, grocery & hospitality trade"
olii commestibili (commerce),1,9,"Food, grocery & hospitality trade"
frutta e verdura (Grossista),1,9,"Food, grocery & hospitality trade"
commercio enologico,1,9,"Food, grocery & hospitality trade"
Bar caffè (esercii),1,9,"Food, grocery & hospitality trade"
caffe (servizii),1,9,"Food, grocery & hospitality trade"
"alimentari, gross.",1,9,"Food, grocery & hospitality trade"
"alimentari, detti",1,9,"Food, grocery & hospitality trade"
"caffe, commercio, droghe e dolciumi, Coloniali",1,9,"Food, grocery & hospitality trade"
"caffè, importatori, droghe e dolciumi, coloniali",1,9,"Food, grocery & hospitality trade"
carne vegetale,1,9,"Food, grocery & hospitality trade"
carta (commercio),1,9,"Food, grocery & hospitality trade"
tabacchiere,1,9,"Food, grocery & hospitality trade"
Rappresentanze Medicinali,1,9,"Food, grocery & hospitality trade"
Rappresentanze Produttrici di Medicinali,1,9,"Food, grocery & hospitality trade"
Coloniali detersivi saponi affii (commercio),1,9,"Food, grocery & hospitality trade"
Cucina Tipica Veneziana,1,9,"Food, grocery & hospitality trade"
alimentari (dettaglianti),1,9,"Food, grocery & hospitality trade"
ottico (commercio),1,9,"Food, grocery & hospitality trade"
friggitioria e commestibili cotti,1,9,"Food, grocery & hospitality trade"
"pasticceria, bar",1,9,"Food, grocery & hospitality trade"
"modisteria, succe. di Baroncelli",1,9,"Food, grocery & hospitality trade"
salumi (grossista),1,9,"Food, grocery & hospitality trade"
commercisita,1,9,"Food, grocery & hospitality trade"
alimentari (dettagli),1,9,"Food, grocery & hospitality trade"
alimenti (dett. c. ingrosso),1,9,"Food, grocery & hospitality trade"
abitì confezionati,1,9,"Food, grocery & hospitality trade"
Pelet (lavor. e commercio),1,9,"Food, grocery & hospitality trade"
essicazione frutta ed erbaggi,1,9,"Food, grocery & hospitality trade"
Industria sur- roggati cffe,1,9,"Food, grocery & hospitality trade"
prodotti farmaceutici,1,9,"Food, grocery & hospitality trade"
Soc. Coop. Muranese di Consumo,1,9,"Food, grocery & hospitality trade"
per prodotti e commercio,1,9,"Food, grocery & hospitality trade"
Salumi,1,9,"Food, grocery & hospitality trade"
"cereali (grossista), olii commestibili (commecio)",1,9,"Food, grocery & hospitality trade"
"drogheria, pasticceria",1,9,"Food, grocery & hospitality trade"
Alimentari (GROSS),1,9,"Food, grocery & hospitality trade"
Rosticceria,1,9,"Food, grocery & hospitality trade"
alimentari (dettaglio),1,9,"Food, grocery & hospitality trade"
macelleria (introduttore bestiame),1,9,"Food, grocery & hospitality trade"
caffé,1,9,"Food, grocery & hospitality trade"
alimentari (gros.),1,9,"Food, grocery & hospitality trade"
commerciants,1,9,"Food, grocery & hospitality trade"
vini e olii,1,9,"Food, grocery & hospitality trade"
bakery,1,9,"Food, grocery & hospitality trade"
Venetian specialties,1,9,"Food, grocery & hospitality trade"
negozio imbacazioni,1,9,"Food, grocery & hospitality trade"
alimentari (d.t.),1,9,"Food, grocery & hospitality trade"
alimentari (detta.),1,9,"Food, grocery & hospitality trade"
"cioccolopo, caffè (esercizi)",1,9,"Food, grocery & hospitality trade"
"caffe, (esercizi)",1,9,"Food, grocery & hospitality trade"
Cereali,1,9,"Food, grocery & hospitality trade"
Vini (grossista),1,9,"Food, grocery & hospitality trade"
cereali (grossista e de-posto),1,9,"Food, grocery & hospitality trade"
alimentarist (gross),1,9,"Food, grocery & hospitality trade"
"ristorante, caffè",1,9,"Food, grocery & hospitality trade"
"Confezioni ""Al Pupo"" Per Bambini",1,9,"Food, grocery & hospitality trade"
Commercio,1,9,"Food, grocery & hospitality trade"
pesce crostacei,1,9,"Food, grocery & hospitality trade"
rappresentante generale alimentari,1,9,"Food, grocery & hospitality trade"
"Vini (grossista), liquori (fabbrica & deposito)",1,9,"Food, grocery & hospitality trade"
"t. r. I., per la gestione del caffè: Alpolco, caffè (esercizi)",1,9,"Food, grocery & hospitality trade"
